Timestamp_ns,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Mag_X,Mag_Y,Mag_Z,Roll,Pitch,Yaw,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Airspeed,Groundspeed,Heading,Throttle,Alt,Climb,Servo1_Raw,Servo2_Raw,Servo3_Raw,Servo4_Raw,Thrust_Vector_X,Thrust_Vector_Y,Thrust_Vector_Z,Thrust_Angle_From_Z
1729765573564495767,0.0024811457842588425,0.0009338583331555128,0.00042355607729405165,-0.1335374265909195,-0.000544130802154541,-9.780326843261719,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0011931764893233776,-0.01257309690117836,1.6131724119186401,0.06130918115377426,-0.049533311277627945,0.10788435488939285,0.0315341018140316,-0.06345652043819427,0.0600677989423275,0.0,0.07085993140935898,92,0,487.98333740234375,-0.0600677989423275,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573571714513,0.0008832497987896204,-0.0009303553961217403,-0.0014406603295356035,-0.14072003960609436,-0.013712243176996708,-9.817438125610352,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0011827896814793348,-0.012578083202242851,1.6131656169891357,0.06152956187725067,-0.04974127933382988,0.10803187638521194,0.03174114599823952,-0.06343389302492142,0.05993682146072388,0.0,0.07093207538127899,92,0,487.9831848144531,-0.05993682146072388,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573579106190,-0.0017799135530367494,0.0009338576346635818,0.0009561842307448387,-0.15747946500778198,-0.00892383698374033,-9.77194595336914,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.001190677867271006,-0.012575360015034676,1.6131725311279297,0.06175282970070839,-0.04996117576956749,0.10818019509315491,0.031796783208847046,-0.06355896592140198,0.059982236474752426,0.0,0.07106882333755493,92,0,487.9830322265625,-0.059982236474752426,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573584806057,-0.0007146451389417052,-0.0030608843080699444,0.00095618877094239,-0.1550852656364441,-0.022091947495937347,-9.79349422454834,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0011996922548860312,-0.01259052474051714,1.6131846904754639,0.06197992339730263,-0.050193317234516144,0.10834050923585892,0.03211706504225731,-0.06367743015289307,0.06006021797657013,0.0,0.07131844758987427,92,0,487.9828796386719,-0.06006021797657013,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573593273851,-0.001779912388883531,0.0009338576346635818,-0.00037539697950705886,-0.10600411891937256,-0.05321657285094261,-9.786314010620117,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0012106815120205283,-0.012593792751431465,1.6131850481033325,0.06221208721399307,-0.05043640360236168,0.1085117906332016,0.03260834142565727,-0.06350412964820862,0.06008327379822731,0.0,0.07138682156801224,92,0,487.9826965332031,-0.06008327379822731,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573600955696,-0.0015135970897972584,0.001200174679979682,0.00015723821707069874,-0.1311432272195816,0.03896019235253334,-9.794692993164062,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0012259002542123199,-0.012585176154971123,1.6131832599639893,0.062447868287563324,-0.05068871006369591,0.10869379341602325,0.03249536082148552,-0.0633949413895607,0.06008462235331535,0.0,0.07123810052871704,92,0,487.9825134277344,-0.06008462235331535,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573609352404,8.4299361333251e-05,0.005194916855543852,0.002287766430526972,-0.1419171541929245,0.016215283423662186,-9.767159461975098,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0012286317069083452,-0.01254868134856224,1.6132023334503174,0.06268433481454849,-0.05095091834664345,0.10888656228780746,0.03240125626325607,-0.06337501108646393,0.06024148687720299,0.0,0.07117747515439987,92,0,487.9823303222656,-0.06024148687720299,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573620890995,8.430215530097485e-05,0.00120017328299582,0.00015723746037110686,-0.15747946500778198,0.021003685891628265,-9.78990364074707,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0012247785925865173,-0.012526985257863998,1.613206386566162,0.06292221695184708,-0.05122425779700279,0.10909052938222885,0.03235563635826111,-0.06358886510133743,0.06033167988061905,0.0,0.07134725898504257,92,0,487.98211669921875,-0.06033167988061905,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573624199011,-0.0012472800444811583,-0.0011966722086071968,-0.00010907946852967143,-0.12515774369239807,-0.014909341931343079,-9.765962600708008,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0012325758580118418,-0.012538204900920391,1.6132051944732666,0.06316221505403519,-0.05150800943374634,0.10930515825748444,0.032523803412914276,-0.06351573020219803,0.060519762337207794,0.0,0.0713585764169693,92,0,487.9819030761719,-0.060519762337207794,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
1729765573632328888,8.430008892901242e-05,0.00040122587233781815,0.0006898712599650025,-0.11917223036289215,-0.006529637612402439,-9.758779525756836,0.011082720942795277,-0.21027033030986786,0.43343088030815125,-0.0012372268829494715,-0.012536536902189255,1.6132079362869263,0.06340521574020386,-0.051800649613142014,0.10953112691640854,0.032662320882081985,-0.06340084969997406,0.06078805401921272,0.0,0.07131966948509216,92,0,487.981689453125,-0.06078805401921272,900,900,900,900,0.0,0.0,0.0,1.5707963267948966
